Fecha y Hora,Valor,
2019-08-21,145.58,51.0
2019-08-22,93.93,51.0
2019-08-23,90.29,51.0
2019-08-24,85.53,51.0
2019-08-25,109.3,51.0
2019-08-26,84.67,51.0
2019-08-27,75.9,51.0
2019-08-28,78.73,51.0
2019-08-29,94.01,51.0
2019-08-30,70.11,51.0
2019-08-31,60.67,51.0
2019-09-01,61.54,51.0
2019-09-02,62.05,51.0
2019-09-03,60.58,51.0
2019-09-04,54.41,51.0
2019-09-05,48.39,51.0
2019-09-06,61.01,51.0
2019-09-07,50.87,51.0
2019-09-08,43.87,51.0
2019-09-09,44.6,51.0
2019-09-10,41.37,51.0
2019-09-11,38.57,51.0
2019-09-12,36.58,51.0
2019-09-13,48.53,51.0
2019-09-14,44.86,51.0
2019-09-15,50.16,51.0
2019-09-16,44.29,51.0
2019-09-17,41.56,51.0
2019-09-18,40.36,51.0
2019-09-19,52.57,51.0
2019-09-20,58.44,51.0
2019-09-21,87.9,51.0
2019-09-22,91.79,51.0
2019-09-23,102.42,51.0
2019-09-24,108.56,51.0
2019-09-25,100.99,51.0
2019-09-26,83.06,51.0
2019-09-27,66.3,51.0
2019-09-28,60.52,51.0
2019-09-29,52.5,51.0
2019-09-30,66.67,51.0
2019-10-01,59.22,51.0
2019-10-02,50.82,51.0
2019-10-03,46.28,51.0
2019-10-04,115.23,51.0
2019-10-05,67.96,51.0
2019-10-06,58.58,51.0
2019-10-07,52.25,51.0
2019-10-08,49.94,51.0
2019-10-09,62.38,51.0
2019-10-10,66.32,51.0
2019-10-11,67.96,51.0
2019-10-12,132.74,51.0
2019-10-13,113.96,51.0
2019-10-14,78.26,51.0
2019-10-15,67.75,51.0
2019-10-16,59.74,51.0
2019-10-17,59.87,51.0
2019-10-18,77.96,51.0
2019-10-19,136.04,51.0
2019-10-20,101.79,51.0
2019-10-21,76.79,51.0
2019-10-22,73.03,51.0
2019-10-23,116.28,51.0
2019-10-24,131.8,51.0
2019-10-25,146.14,51.0
2019-10-26,146.44,51.0
2019-10-27,95.76,51.0
2019-10-28,80.39,51.0
2019-10-29,74.55,51.0
2019-10-30,64.66,51.0
2019-10-31,58.94,51.0
2019-11-01,57.25,51.0
2019-11-02,63.13,51.0
2019-11-03,68.97,51.0
2019-11-04,67.56,51.0
2019-11-05,69.63,51.0
2019-11-06,55.85,51.0
2019-11-07,60.56,51.0
2019-11-08,53.91,51.0
2019-11-09,54.64,51.0
2019-11-10,63.55,51.0
2019-11-11,108.98,51.0
2019-11-12,83.5,51.0
2019-11-13,117.61,51.0
2019-11-14,130.05,51.0
2019-11-15,115.6,51.0
2019-11-16,99.74,51.0
2019-11-17,85.41,51.0
2019-11-18,72.53,51.0
2019-11-19,67.38,51.0
2019-11-20,61.49,51.0
2019-11-21,56.97,51.0
2019-11-22,73.83,51.0
2019-11-23,96.18,51.0
2019-11-24,112.54,51.0
2019-11-25,77.42,51.0
2019-11-26,68.53,51.0
2019-11-27,69.99,51.0
2019-11-28,60.58,51.0
2019-11-29,55.63,51.0
2019-11-30,51.59,51.0
2019-12-01,48.8,51.0
2019-12-02,46.18,51.0
2019-12-03,44.64,51.0
2019-12-04,43.12,51.0
2019-12-05,40.28,51.0
2019-12-06,37.03,51.0
2019-12-07,34.85,51.0
2019-12-08,36.46,51.0
2019-12-09,43.61,51.0
2019-12-10,40.75,51.0
2019-12-11,35.19,51.0
2019-12-12,35.27,51.0
2019-12-13,34.12,51.0
2019-12-14,32.4,51.0
2019-12-15,36.97,51.0
2019-12-16,49.63,51.0
2019-12-17,46.14,51.0
2019-12-18,47.15,51.0
2019-12-19,42.07,51.0
2019-12-20,34.11,51.0
2019-12-21,30.72,51.0
2019-12-22,35.49,51.0
2019-12-23,37.81,51.0
2019-12-24,31.58,51.0
2019-12-25,34.92,51.0
2019-12-26,44.48,51.0
2019-12-27,42.19,51.0
2019-12-28,36.3,51.0
2019-12-29,30.31,51.0
2019-12-30,32.74,51.0
2019-12-31,31.16,51.0
